species;xcoord;ycoord
TIMLEP;695648.3653;6198611.074
TIMLEP;766052.0542;6271916.85
TIMLEP;765969.7725;6271671.69
TIMLEP;765943.9287;6272193.164
TIMLEP;765814.6504;6272632.139
TIMLEP;785746.7988;6324957.651
TIMLEP;684783.2163;6185178.92
TIMLEP;791265.8662;6331719.826
TIMLEP;677044.2397;6234593.721
TIMLEP;676828.6029;6234371.779
TIMLEP;714819.0856;6237459.879
TIMLEP;688742.6095;6253460.816
TIMLEP;790076.448;6290615.211
TIMLEP;790743.2634;6293398.244
TIMLEP;790612.9955;6292682.079
TIMLEP;790600.0742;6292672.559
TIMLEP;790300.1018;6292467.128
TIMLEP;790319.309;6292454.064
TIMLEP;790104.8462;6291872.305
TIMLEP;790336.1648;6291783.337
TIMLEP;767715.1409;6272373.209
TIMLEP;767589.3091;6272238.829
TIMLEP;684913.1382;6155968.363
TIMLEP;684995.0202;6155817.104
TIMLEP;685083.8615;6156114.032
TIMLEP;684972.7603;6156264.912
TIMLEP;685063.335;6156601.993
TIMLEP;685068.9578;6156577.506
TIMLEP;685148.3561;6156601.798
TIMLEP;814832.5021;6316614.543
TIMLEP;812980.3545;6317875.967
TIMLEP;803862.9846;6373018.979
TIMLEP;804278.9951;6373790.031
TIMLEP;803871.9834;6373009.018
TIMLEP;805934.0331;6372865.017
TIMLEP;821656.3866;6303443.406
TIMLEP;806913.0995;6297052.35
TIMLEP;814666.9819;6304285.846
TIMLEP;790172.2563;6297793.768
TIMLEP;795505.5072;6298309.38
TIMLEP;814294.0479;6285468.71
TIMLEP;731601.9541;6283307.123
TIMLEP;844571.6916;6323783.391
TIMLEP;733269.7419;6253628.445
TIMLEP;730384.6301;6272111.692
TIMLEP;769379.9611;6290996.051
TIMLEP;776506.1323;6300413.706
TIMLEP;704360.8099;6226325.276
TIMLEP;700965.9917;6155674.706
TIMLEP;670317.5368;6190498.797
TIMLEP;758397.2651;6272748.656
TIMLEP;707239.8926;6153934.017
TIMLEP;642690.9358;6225538.03
TIMLEP;765945.1154;6304215.497
TIMLEP;781771.3452;6291726.537
TIMLEP;773097.6061;6287217.849
TIMLEP;815114.2626;6316363.588
TIMLEP;811748.8486;6316100.494
TIMLEP;756058.7084;6269615.227
TIMLEP;721741.5268;6241255.01
TIMLEP;678937.9238;6177885.199
TIMLEP;681097.1218;6170170.514
TIMLEP;634900.9499;6242833.688
TIMLEP;679609.5008;6207858.672
TIMLEP;679605.4453;6207710.304
TIMLEP;679693.0054;6207850.058
TIMLEP;674232.9365;6232439.106
TIMLEP;677509.3744;6234279.909
TIMLEP;677554.3207;6207280.102
TIMLEP;676983.532;6233683.304
TIMLEP;679855.7942;6203696.502
TIMLEP;700143.0475;6242317.412
TIMLEP;693662.1948;6218188.994
TIMLEP;667817.6381;6203588.023
TIMLEP;723625.1196;6262737.959
TIMLEP;648395.1879;6227776.905
TIMLEP;734225.9429;6266988.792
TIMLEP;715353.1545;6240449.97
TIMLEP;657370.912;6187691.906
TIMLEP;793138.3252;6290013.631
TIMLEP;728706.5867;6283538.977
TIMLEP;741899.1752;6268955.567
TIMLEP;770520.6824;6292113.269
TIMLEP;741220.4275;6286945.497
TIMLEP;742544.9531;6289109.928
TIMLEP;734808.0387;6277474.13
TIMLEP;740729.0981;6293679.917
TIMLEP;742810.6637;6289210.681
TIMLEP;743845.9335;6288738.208
TIMLEP;776311.7878;6293464.57
TIMLEP;745871.3192;6275822.182
TIMLEP;688965.2663;6200357.381
TIMLEP;689008.4751;6199978.009
TIMLEP;785609.9906;6287671.517
TIMLEP;783888.1415;6287715.288
TIMLEP;780973.0529;6286010.4
TIMLEP;687104.0849;6195375.467
TIMLEP;762598.9998;6268710
TIMLEP;697279.1745;6210319.451
TIMLEP;756159.9681;6269378.896
TIMLEP;689430.4282;6188289.637
TIMLEP;814713.5325;6322838.708
TIMLEP;814743.106;6322853.069
TIMLEP;707286.139;6226089.825
TIMLEP;685223.372;6215504.549
TIMLEP;674778.6868;6185035.234
TIMLEP;678962.0279;6191012.388
TIMLEP;685075.7049;6194652.971
TIMLEP;684197.7808;6195591.101
TIMLEP;702875.1701;6201604.539
TIMLEP;727644.8033;6284799.38
TIMLEP;679992.2416;6193079.407
TIMLEP;676538.2666;6200061.065
TIMLEP;711572.1064;6238237.231
TIMLEP;820617.0026;6308370.219
TIMLEP;759543.4714;6301721.327
TIMLEP;797946.7886;6370359.526
TIMLEP;687929.038;6196800.644
TIMLEP;805704.7791;6293349.073
TIMLEP;819834.2328;6309110.781
TIMLEP;820594.8776;6308310.312
TIMLEP;760516.5706;6301536.181
TIMLEP;704050.6484;6257733.29
TIMLEP;715207.2109;6235616.853
TIMLEP;688689.014;6188636.399
TIMLEP;688937.0155;6188472.763
TIMLEP;699948.1895;6161923.2
TIMLEP;683144.3397;6198397.094
TIMLEP;681113.3599;6195862.897
TIMLEP;683379.1556;6153066.099
TIMLEP;667694.7135;6179957.213
TIMLEP;755623.6342;6302669.045
TIMLEP;687074.0031;6167523.603
TIMLEP;762501.1857;6297399.497
TIMLEP;728531.6944;6285726.423
TIMLEP;705570.6851;6221005.66
TIMLEP;701840.3942;6183463.415
TIMLEP;708998.6366;6154885.292
TIMLEP;706287.6425;6158154.282
TIMLEP;706743.4512;6155921.672
TIMLEP;710113.705;6155364.859
TIMLEP;705918.4728;6157025.616
TIMLEP;705805.574;6156888.271
TIMLEP;706331.7696;6156388.372
TIMLEP;709718.6441;6156936.069
TIMLEP;709920.2683;6155554.671
TIMLEP;710214.761;6155916.676
TIMLEP;669389.6396;6185467.604
TIMLEP;729340.6174;6284083.059
TIMLEP;761469.56;6298767.087
TIMLEP;758916.887;6313381.706
TIMLEP;727866.1523;6289897.101
TIMLEP;766135.0783;6272253.607
TIMLEP;687355.0459;6167447.552
TIMLEP;687319.1097;6167400.965
TIMLEP;687333.0533;6167345.084
TIMLEP;683581.3272;6181424.28
TIMLEP;725611.1375;6288388.223
TIMLEP;709993.6956;6155267.622
TIMLEP;783160.7677;6300558.994
TIMLEP;692192.5289;6188150.665
TIMLEP;758140.0473;6261899.754
TIMLEP;758613.9928;6261952.677
TIMLEP;757989.6503;6262069.849
TIMLEP;760907.5315;6297779.868
TIMLEP;688219.3174;6190288.618
TIMLEP;687003.4038;6187021.306
TIMLEP;688526.6474;6189064.741
TIMLEP;688576.5241;6189020.168
TIMLEP;690665.2062;6193242.792
TIMLEP;691352.4031;6193653.304
TIMLEP;696281.3775;6213497.553
TIMLEP;695322.0144;6222570.97
TIMLEP;685606.7735;6181174.272
TIMLEP;697174.6208;6235499.781
TIMLEP;695665.6301;6231954.195
TIMLEP;694786.2969;6236046.017
TIMLEP;694538.3729;6236090.691
TIMLEP;694995.9909;6221337.086
TIMLEP;693511.9278;6196786.788
TIMLEP;688300.5982;6193124.311
TIMLEP;695621.1408;6215577.204
TIMLEP;696197.5471;6215221.035
TIMLEP;695187.7416;6216233.523
TIMLEP;694771.2724;6221559.631
TIMLEP;694803.1134;6221637.433
TIMLEP;695566.2063;6223438.017
TIMLEP;695327.9606;6224027.447
TIMLEP;697066.8141;6236222.444
TIMLEP;699640.5343;6204634.341
TIMLEP;688633.544;6193501.824
TIMLEP;688741.2985;6193345.944
TIMLEP;688778.52;6193101.222
TIMLEP;689039.4969;6193523.364
TIMLEP;697782.2482;6207926.122
TIMLEP;696725.8254;6205091.072
TIMLEP;697580.2722;6207158.948
TIMLEP;697344.6952;6204245.685
TIMLEP;697603.3326;6207681.557
TIMLEP;696428.7188;6212908.161
TIMLEP;688053.8444;6187586.47
TIMLEP;689221.708;6188440.757
TIMLEP;697910.4125;6202777.655
TIMLEP;696771.2987;6202911.563
TIMLEP;686124.5763;6183664.427
TIMLEP;686351.9169;6183808.526
TIMLEP;684972.4903;6180619.615
TIMLEP;684584.8637;6180375.843
TIMLEP;684527.7953;6179486.215
TIMLEP;684466.357;6179174.943
TIMLEP;695934.8515;6199576.015
TIMLEP;697055.8874;6203367.343
TIMLEP;698640.8237;6205857.643
TIMLEP;698013.4054;6205513.096
TIMLEP;698202.1692;6208693.233
TIMLEP;682317.3451;6171761.62
TIMLEP;681894.1781;6171327.346
TIMLEP;682079.1533;6170049.493
TIMLEP;767023.7249;6299736.546
TIMLEP;745233.2879;6287631.028
TIMLEP;744959.7192;6287896.098
TIMLEP;745248.8202;6287637.033
TIMLEP;745369.9403;6287498.691
TIMLEP;745007.1821;6287518.272
TIMLEP;746772.9123;6275793.068
TIMLEP;745253.833;6287653.593
TIMLEP;752159.3949;6300932.74
TIMLEP;761815.3154;6313339.934
TIMLEP;739227.5767;6313566.818
TIMLEP;737757.8728;6312460.454
TIMLEP;739265.1146;6313681.868
TIMLEP;745226.6193;6315372.504
TIMLEP;708212.9425;6150267.823
TIMLEP;709024.5826;6150746.203
TIMLEP;705605.5369;6222184.213
TIMLEP;706434.1233;6221395.816
TIMLEP;738382.1029;6261960.448
TIMLEP;744998.4383;6254812.662
TIMLEP;749528.1113;6268711.542
TIMLEP;750921.4781;6262444.495
TIMLEP;748817.5823;6264931.015
TIMLEP;742364.5922;6268493.968
TIMLEP;703142.6892;6241325.568
TIMLEP;798854.8082;6299141.514
TIMLEP;742242.7703;6276694.765
TIMLEP;750806.9563;6266098.991
TIMLEP;790068.4442;6291879.682
TIMLEP;790068.7113;6291879.408
TIMLEP;696823.4954;6221293.284
TIMLEP;696662.006;6219982.715
TIMLEP;691709.6011;6225378.612
TIMLEP;692908.9913;6223827.687
TIMLEP;691677.2442;6225292.689
TIMLEP;696366.1788;6220658.417
TIMLEP;707631.5589;6232626.904
TIMLEP;707733.9823;6231639.092
TIMLEP;707734.0535;6231579.95
TIMLEP;707734.0535;6231579.95
TIMLEP;686220.1271;6214492.857
TIMLEP;695766.5491;6219547.651
TIMLEP;776764.0324;6285074.693
TIMLEP;802560.2388;6312779.648
TIMLEP;802518.8817;6312753.418
TIMLEP;698199.2206;6258672.96
TIMLEP;662047.9752;6247184.462
TIMLEP;660196.2467;6246450.964
TIMLEP;662635.9713;6249272.862
TIMLEP;660892.062;6246443.184
TIMLEP;677528.3901;6169496.376
TIMLEP;798982.9029;6295967.804
TIMLEP;766229.6803;6272057.963
TIMLEP;766263.7497;6272047.201
TIMLEP;766245.2711;6272035.894
TIMLEP;766158.4234;6272068.339
TIMLEP;707739.5489;6224293.604
TIMLEP;766117.4185;6271890.073
TIMLEP;707951.8895;6224489.2
TIMLEP;817591.1916;6312800.448
TIMLEP;758248.9177;6272593.556
TIMLEP;707734.0401;6224298.881
TIMLEP;780936.2336;6351412.28
TIMLEP;817607.6897;6312734.072
TIMLEP;816244.1955;6312419.98
TIMLEP;759390.108;6312185.459
TIMLEP;756011.1735;6292731.848
TIMLEP;758283.5889;6304577.303
TIMLEP;758452.2944;6305212.28
TIMLEP;676455.8911;6168443.482
TIMLEP;767263.5613;6270660.472
TIMLEP;762237.0774;6287769.371
TIMLEP;758027.1611;6305175.043
TIMLEP;819741.0925;6297247.306
TIMLEP;756207.8945;6292471.009
TIMLEP;707651.417;6224348.36
TIMLEP;756485.476;6292808.389
TIMLEP;675885.1614;6168512.317
TIMLEP;756414.7253;6292989.689
TIMLEP;800153.3238;6295975.014
TIMLEP;781476.4387;6350657.493
TIMLEP;681842.0786;6265801.525
TIMLEP;766290.8319;6271620.276
TIMLEP;756453.4772;6292627.4
TIMLEP;756250.5207;6293123.486
TIMLEP;708039.5302;6224434.737
TIMLEP;734267.6823;6253648.024
TIMLEP;781119.0321;6350765.324
TIMLEP;727813.8119;6284917.427
TIMLEP;727630.9912;6284842.17
TIMLEP;732177.0319;6284288.929
TIMLEP;790003.3129;6298106.949
TIMLEP;758169.6479;6303756.135
TIMLEP;814667.5232;6295529.931
TIMLEP;764241.3486;6297603.522
TIMLEP;732536.0863;6249658.768
TIMLEP;732575.0497;6249654.52
TIMLEP;814690.9655;6295570.367
TIMLEP;802754.9196;6311524.77
TIMLEP;802595.5733;6311687.78
TIMLEP;687071.3461;6167673.949
TIMLEP;680514.9794;6240850.445
TIMLEP;679938.9526;6240836.657
TIMLEP;679925.1421;6240836.7
TIMLEP;680934.0827;6241093.755
TIMLEP;679484.8144;6171246.212
TIMLEP;683859.5167;6180533.318
TIMLEP;683948.7202;6181122.561
TIMLEP;679761.8344;6240573.744
TIMLEP;680571.0506;6240855.833
TIMLEP;687448.2606;6166708.822
TIMLEP;686304.2264;6169374.025
TIMLEP;686307.5286;6169381.805
TIMLEP;685145.2576;6171918.166
TIMLEP;685122.1338;6171860.381
TIMLEP;683879.4362;6179970.494
TIMLEP;820717.7849;6301636.066
TIMLEP;687450.1429;6166407.376
TIMLEP;687451.0465;6166449.643
TIMLEP;687465.1224;6166504.12
TIMLEP;685437.2553;6194727.069
TIMLEP;684953.1345;6194842.722
TIMLEP;684690.7205;6194595.347
TIMLEP;802138.5677;6307926.282
TIMLEP;802384.6738;6307374.567
TIMLEP;802234.0068;6307592.188
TIMLEP;698503.7482;6241511.375
TIMLEP;698439.554;6241418.01
TIMLEP;698261.5633;6241067.879
TIMLEP;681986.0241;6240782.779
TIMLEP;640174.715;6246789.519
TIMLEP;706758.274;6232287.588
TIMLEP;707746.8875;6232753.413
TIMLEP;707830.0095;6232626.775
TIMLEP;706765.5788;6232303.161
TIMLEP;660364.5487;6239060.075
TIMLEP;638110.0258;6218706.286
TIMLEP;748008.5203;6264002.126
TIMLEP;707656.5132;6232825.568
TIMLEP;707658.9534;6232825.571
TIMLEP;707806.5378;6232530.025
TIMLEP;707819.3078;6232731.266
TIMLEP;707625.715;6232732.145
TIMLEP;707965.2484;6231800.915
TIMLEP;821974.881;6303914.098
TIMLEP;821523.4913;6303323.048
TIMLEP;820672.6483;6302444.346
TIMLEP;640488.4329;6218650.5
TIMLEP;638613.926;6218628.075
TIMLEP;639115.7771;6218331.988
TIMLEP;821037.1681;6303335.992
TIMLEP;821575.9235;6303400.742
TIMLEP;660487.6681;6238994.836
TIMLEP;821988.1011;6303979.927
TIMLEP;704115.0346;6221394.566
TIMLEP;684943.417;6187830.473
TIMLEP;708338.485;6152116.221
TIMLEP;707610.6381;6151877.611
TIMLEP;691554.215;6169551.83
TIMLEP;692928.969;6196882.773
TIMLEP;692943.0177;6196889.753
TIMLEP;692892.3685;6195521.372
TIMLEP;692966.1623;6195579.013
TIMLEP;691488.2757;6169582.36
TIMLEP;683720.3104;6181040.17
TIMLEP;683557.8584;6181503.374
TIMLEP;676004.1217;6170557.641
TIMLEP;659082.3177;6190842.876
TIMLEP;766003.5774;6272290.952
TIMLEP;766027.5612;6272291.508
TIMLEP;677759.4057;6189257.13
TIMLEP;677660.8163;6187677.261
TIMLEP;691023.4624;6169520.002
TIMLEP;707251.4987;6151107.139
TIMLEP;678683.4166;6189169.976
TIMLEP;678563.7106;6189105.588
TIMLEP;678721.8343;6187494.031
TIMLEP;677063.1662;6188159.19
TIMLEP;698571.8978;6173833.598
TIMLEP;684628.1081;6176827.766
TIMLEP;697862.6153;6189346.347
TIMLEP;684938.293;6180019.106
TIMLEP;649354.4184;6169438.083
TIMLEP;682623.7265;6172338.478
TIMLEP;685135.0848;6180363.434
TIMLEP;685560.088;6180829.596
TIMLEP;684860.9278;6181654.215
TIMLEP;686070.0322;6183075.093
TIMLEP;685935.5796;6183442.401
TIMLEP;689853.3456;6193766.692
TIMLEP;690169.8872;6188817.368
TIMLEP;689475.7752;6159620.559
TIMLEP;690293.701;6189462.209
TIMLEP;690397.5678;6189373.084
TIMLEP;691214.1296;6190061.433
TIMLEP;698682.8937;6173972.504
TIMLEP;698781.4966;6173796.986
TIMLEP;698765.6272;6173709.238
TIMLEP;698684.5703;6173554.81
TIMLEP;698793.8414;6173877.713
TIMLEP;698681.1326;6173973.973
TIMLEP;697886.4928;6189317.276
TIMLEP;663427.3689;6177556.464
TIMLEP;695090.3617;6183816.536
TIMLEP;706562.8041;6150719.557
TIMLEP;706528.1326;6150674.352
TIMLEP;762979.8337;6299356.303
TIMLEP;643303.2325;6235173.925
TIMLEP;704678.0654;6221098.085
TIMLEP;704689.0884;6221303.935
TIMLEP;702647.5019;6155297.374
TIMLEP;704542.7641;6220997.908
TIMLEP;702559.5922;6155718.701
TIMLEP;691188.3268;6232370.128
TIMLEP;691108.0922;6232411.981
TIMLEP;690537.7919;6231546.593
TIMLEP;735101.5205;6253536.931
TIMLEP;734943.2426;6253325.173
TIMLEP;734776.2095;6253237.07
TIMLEP;670373.1538;6177829.715
TIMLEP;686937.6812;6234025.63
TIMLEP;734837.2469;6253352.079
TIMLEP;683482.8732;6167827.659
TIMLEP;683476.3949;6167803.703
TIMLEP;683402.2667;6167772.272
TIMLEP;683395.2326;6167779.317
TIMLEP;713426.0281;6290404.773
TIMLEP;736662.7292;6279861.811
TIMLEP;704822.9442;6287618.232
TIMLEP;740547.7194;6270603.773
TIMLEP;748690.0837;6277505.06
TIMLEP;713794.8945;6287357.513
TIMLEP;713802.4442;6287371.977
TIMLEP;714636.8182;6287382.509
TIMLEP;714570.242;6287435.478
TIMLEP;757571.5374;6295079.15
TIMLEP;741281.1648;6270315.598
TIMLEP;704740.7436;6275818.903
TIMLEP;714308.4691;6287537.684
TIMLEP;714304.1184;6287607.577
TIMLEP;741297.3424;6270352.492
TIMLEP;724426.3681;6283327.061
TIMLEP;733647.9115;6276246.083
TIMLEP;743384.448;6269390.893
TIMLEP;746847.7867;6289412.876
TIMLEP;736941.8071;6274782.093
TIMLEP;727408.205;6283196.488
TIMLEP;726462.7901;6283054.681
TIMLEP;726202.7038;6282989.48
TIMLEP;725981.0556;6283056.256
TIMLEP;732241.7833;6267687.146
TIMLEP;733656.9903;6266393.997
TIMLEP;741383.9874;6270559.122
TIMLEP;719279.3952;6282905.649
TIMLEP;718770.3802;6283262.102
TIMLEP;715195.1788;6252639.836
TIMLEP;715566.5506;6252546.799
TIMLEP;714979.6647;6252838.747
TIMLEP;714969.5061;6252813.824
TIMLEP;717387.9212;6284962.013
TIMLEP;717433.2713;6284959.137
TIMLEP;714675.0563;6254344.679
TIMLEP;714424.2241;6254204.717
TIMLEP;715104.7103;6254930.588
TIMLEP;714357.7908;6254329.842
TIMLEP;714257.4487;6254575.72
TIMLEP;727257.0076;6283300.198
TIMLEP;713527.0605;6290543.791
TIMLEP;727396.2465;6284888.834
TIMLEP;727311.8242;6284989.716
TIMLEP;727223.9232;6283280.496
TIMLEP;724984.5235;6282250.3
TIMLEP;724846.8751;6282237.092
TIMLEP;726883.0412;6283604.682
TIMLEP;726893.0448;6283586.276
TIMLEP;722703.2245;6281109.264
TIMLEP;725201.2961;6280256.321
TIMLEP;741591.2959;6270340.285
TIMLEP;724658.0173;6282086.988
TIMLEP;724785.3284;6282227.072
TIMLEP;763992.5472;6297232.607
TIMLEP;708652.48;6285077.189
TIMLEP;708377.7017;6284945.793
TIMLEP;707915.8138;6284682.811
TIMLEP;708739.7633;6285143.656
TIMLEP;741016.2568;6269633.108
TIMLEP;743341.2566;6270296.682
TIMLEP;713694.6632;6289561.961
TIMLEP;741952.9287;6304838.817
TIMLEP;743452.6366;6270174.398
TIMLEP;713631.7812;6289635.952
TIMLEP;713671.8324;6289568.914
TIMLEP;713634.5361;6289629.512
TIMLEP;709538.1664;6284968.541
TIMLEP;709709.3604;6285026.701
TIMLEP;709684.5302;6285014.327
TIMLEP;709571.5837;6284957.922
TIMLEP;739588.3131;6271847.379
TIMLEP;731195.3788;6282850.481
TIMLEP;726897.4714;6283741.998
TIMLEP;741500.9427;6270319.023
TIMLEP;741442.5507;6270519.155
TIMLEP;741215.1363;6270209.025
TIMLEP;714249.4763;6285752.84
TIMLEP;741110.9589;6274115.714
TIMLEP;714538.1259;6286171.36
TIMLEP;679011.1793;6200101.48
TIMLEP;678890.6007;6199979.551
TIMLEP;714507.7443;6286052.377
TIMLEP;724583.114;6282044.578
TIMLEP;738764.9287;6304686.763
TIMLEP;704701.4438;6275864.108
TIMLEP;714904.8385;6254642.333
TIMLEP;711691.9778;6245029.918
TIMLEP;741254.2629;6270424.016
TIMLEP;714723.9593;6240809.18
TIMLEP;711145.9356;6245116.988
TIMLEP;741245.2384;6270218.667
TIMLEP;747846.853;6289969.316
TIMLEP;747802.1578;6289962.757
TIMLEP;746873.3936;6289723.91
TIMLEP;704291.9561;6276374.182
TIMLEP;714614.0429;6253621.013
TIMLEP;714457.6936;6285997.918
TIMLEP;741320.1024;6270684.305
TIMLEP;714618.9474;6253603.572
TIMLEP;741494.6327;6270468.698
TIMLEP;714741.0889;6240778.981
TIMLEP;741310.3977;6270709.473
TIMLEP;709265.907;6286608.714
TIMLEP;683791.5603;6180444.512
TIMLEP;741585.4792;6270351.806
TIMLEP;741350.8787;6270739.3
TIMLEP;708435.5277;6285814.836
TIMLEP;708543.5205;6285711.514
TIMLEP;709430.1491;6285068.958
TIMLEP;708422.8604;6285877.611
TIMLEP;708759.3938;6282542.093
TIMLEP;720997.8661;6281879.387
TIMLEP;708744.754;6282564.856
TIMLEP;720937.5615;6282004.442
TIMLEP;720903.8626;6282385.645
TIMLEP;708801.8014;6282516.923
TIMLEP;720796.6173;6282601.457
TIMLEP;720207.4712;6282512.986
TIMLEP;708781.6906;6282527.009
TIMLEP;744684.2962;6289668.271
TIMLEP;741532.7794;6270434.824
TIMLEP;709315.4172;6286563.333
TIMLEP;764415.6071;6293253.147
TIMLEP;709527.6646;6286271.918
TIMLEP;709238.6599;6286764.819
TIMLEP;722066.0926;6281417.215
TIMLEP;722305.228;6281363.367
TIMLEP;723108.5153;6281590.951
TIMLEP;721681.6576;6281447.126
TIMLEP;709419.3967;6286447.795
TIMLEP;727867.7375;6289897.197
TIMLEP;702165.5006;6280491.655
TIMLEP;673829.7631;6245067.016
TIMLEP;698835.184;6209660.346
TIMLEP;710384.8796;6224020.904
TIMLEP;793195.5323;6290039.904
TIMLEP;820326.302;6308555.184
TIMLEP;819971.4053;6308543.953
TIMLEP;819971.4053;6308543.953
TIMLEP;652450.5059;6231465.36
TIMLEP;653128.9312;6231522.14
TIMLEP;652857.9707;6231555.006
TIMLEP;652450.5059;6231465.36
TIMLEP;653106.7829;6231584.067
TIMLEP;691303.9034;6169636.352
TIMLEP;727135.7256;6284983.34
TIMLEP;727208.3683;6284938.518
TIMLEP;761467.1015;6307726.369
TIMLEP;759035.7559;6313340.449
TIMLEP;758707.8683;6267249.325
TIMLEP;758548.8952;6267203.405
TIMLEP;793187.4099;6289867.427
TIMLEP;758477.7234;6266758.142
TIMLEP;758698.2778;6267060.277
TIMLEP;758678.452;6267104.556
TIMLEP;758745.297;6267138.516
TIMLEP;751239.8728;6262305.432
TIMLEP;758735.4693;6267327.385
TIMLEP;759081.6664;6267775.188
TIMLEP;758385.2724;6267046.294
TIMLEP;696175.0541;6222659.353
TIMLEP;695982.8301;6222726.179
TIMLEP;791318.0946;6290107.083
TIMLEP;758736.0824;6267260.7
TIMLEP;758740.3235;6267327.43
TIMLEP;758721.5032;6267438.41
TIMLEP;759398.0061;6268122.693
TIMLEP;762354.9364;6271018.586
TIMLEP;762131.4029;6270805.221
TIMLEP;767179.9475;6272801.485
TIMLEP;723929.5494;6240212.925
TIMLEP;723885.6351;6240223.878
TIMLEP;723778.8731;6240312.417
TIMLEP;723726.3204;6240023.183
TIMLEP;744244.7512;6259385.392
TIMLEP;745959.7475;6260953.668
TIMLEP;765814.7708;6272620.538
TIMLEP;792447.9868;6289867.76
TIMLEP;766903.1332;6272987.533
TIMLEP;766795.5232;6272841.911
TIMLEP;688430.9116;6192312.254
TIMLEP;787275.4363;6288449.906
TIMLEP;691664.6869;6225281.156
TIMLEP;702475.9524;6224466.536
TIMLEP;747179.1826;6300846.246
TIMLEP;725540.1064;6284039.774
TIMLEP;726164.965;6283335.141
TIMLEP;726701.4913;6283514.871
TIMLEP;693023.4355;6204320.572
TIMLEP;806858.8544;6296464.9
TIMLEP;691890.3291;6169383.345
TIMLEP;688107.3849;6168759.7
TIMLEP;687902.8859;6167424.853
TIMLEP;688019.6102;6168428.282
TIMLEP;687820.4663;6166765.62
TIMLEP;687839.3135;6167131.763
TIMLEP;687854.1664;6167340.408
TIMLEP;687903.5595;6167565.783
TIMLEP;707136.3006;6151390.891
TIMLEP;707434.6677;6151465.563
TIMLEP;707405.4953;6151519.759
TIMLEP;707809.5957;6151878.424
TIMLEP;707431.0979;6151450.007
TIMLEP;707428.7256;6151467.241
TIMLEP;707413.1536;6151510.005
TIMLEP;707271.4774;6151105.916
TIMLEP;707265.1962;6151039.945
TIMLEP;707712.611;6151812.422
TIMLEP;707689.7713;6151839.612
TIMLEP;707326.1452;6151265.213
TIMLEP;707268.92;6151115.975
TIMLEP;757640.0742;6296001.51
TIMLEP;773272.9531;6289611.666
TIMLEP;819818.1213;6309117.249
TIMLEP;822143.0575;6297970.807
TIMLEP;820673.2794;6308408.456
TIMLEP;822720.9161;6307901.851
TIMLEP;822744.8565;6307848.411
TIMLEP;825000.6948;6308780.382
TIMLEP;807009.1733;6313689.105
TIMLEP;805544.1014;6314504.533
TIMLEP;806994.7063;6297132.949
TIMLEP;806872.0059;6297029.268
TIMLEP;808002.3959;6295298.218
TIMLEP;808014.577;6295089.959
TIMLEP;804493.5874;6291986.116
TIMLEP;796121.738;6305129.709
TIMLEP;795468.8488;6304698.428
TIMLEP;798870.1206;6305214.906
TIMLEP;790142.0331;6297678.501
TIMLEP;801217.4105;6319741.542
TIMLEP;825537.0107;6299847.838
TIMLEP;789993.2421;6298140.139
TIMLEP;802645.9602;6311828.472
TIMLEP;803549.4657;6312190.115
TIMLEP;821469.3759;6305658.333
TIMLEP;795147.8451;6304463.102
TIMLEP;802643.2751;6311838.718
TIMLEP;803952.8247;6311686.488
TIMLEP;803539.9337;6312155.709
TIMLEP;795134.0677;6304478.239
TIMLEP;794822.0558;6308475.465
TIMLEP;814238.4046;6306838.429
TIMLEP;813965.3582;6306666.701
TIMLEP;813296.7243;6306804.356
TIMLEP;794769.7876;6308278.697
TIMLEP;789844.4412;6306475.122
TIMLEP;814594.1506;6285235.51
TIMLEP;798946.1358;6305197.638
TIMLEP;810763.326;6293569.961
TIMLEP;739482.314;6293006.612
TIMLEP;702375.8333;6188429.934
TIMLEP;700290.2883;6176835.856
TIMLEP;702298.4102;6188494.798
TIMLEP;702323.7915;6188501.062
TIMLEP;705392.6042;6222323.475
TIMLEP;804393.537;6286106.821
TIMLEP;806702.0652;6344615.341
TIMLEP;804085.9986;6348252.932
TIMLEP;809340.4411;6352232.768
TIMLEP;808744.4984;6345253.65
TIMLEP;764756.4693;6318213.818
TIMLEP;800506.3781;6336170.818
TIMLEP;806657.0713;6344638.514
TIMLEP;808727.1736;6345263.607
TIMLEP;806695.8628;6344610.761
TIMLEP;729348.318;6284194.586
TIMLEP;727223.0195;6279636.249
TIMLEP;727077.3376;6279734.098
TIMLEP;680224.4953;6250541.864
TIMLEP;697224.1167;6218519.819
TIMLEP;769079.0955;6296772.611
TIMLEP;759967.7014;6304059.191
TIMLEP;747734.7241;6290705.049
TIMLEP;842507;6324550
TIMLEP;753204.269;6305445.966
TIMLEP;745649.238;6319469.647
TIMLEP;704496.7431;6221121.82
TIMLEP;681370.8916;6265061.069
TIMLEP;668949.1326;6185218.529
TIMLEP;688419.4762;6189062.76
TIMLEP;688350.9874;6189087.395
TIMLEP;699942.8125;6173428.763
TIMLEP;757276.934;6279805.388
TIMLEP;762068.4423;6275561.866
TIMLEP;751299.5732;6277812.206
TIMLEP;755608.1442;6302622.568
TIMLEP;685997.1477;6179732.395
TIMLEP;688811.1237;6189735.163
TIMLEP;685970.2678;6179801.971
TIMLEP;685921.7398;6179853.543
TIMLEP;685970.2678;6179801.971
TIMLEP;685966.7938;6179823.019
TIMLEP;685967.4327;6179825.39
